Make,Year,Style,Distance,Engine_capacity(cm3),Fuel_type,Transmission,Price(euro),engine_class,mileage,Age,km_year,qcut_km_year,mileage_class,is_retro,is_japan,is_german,is_cargo_passenger,is_off_road,is_mpv,is_open_top
41,2007,4,240000,1400.0,0,,3750.0,3,2,15,16000.0,1,2,0,0,1,0,0,0,0
14,2015,3,161000,2000.0,0,,18000.0,1,2,7,23000.0,2,2,0,1,0,1,1,0,0
22,2014,10,230000,2200.0,0,,13000.0,1,2,8,28750.0,2,2,0,1,0,0,0,0,0
41,2015,5,152000,1600.0,0,,10300.0,3,2,7,21714.0,2,2,0,0,1,1,0,1,0
2,2006,10,312000,2500.0,4,,7800.0,1,2,16,19500.0,2,2,0,0,1,0,0,0,0
2,2002,10,251000,2499.0,0,,4650.0,1,2,20,12550.0,1,2,0,0,1,0,0,0,0
23,2019,10,50000,2200.0,0,,37000.0,1,0,3,16667.0,1,0,0,0,1,0,0,0,0
41,2009,11,180000,1400.0,4,,5300.0,3,2,13,13846.0,1,2,0,0,1,1,0,0,0
39,2007,11,226000,1400.0,0,,5500.0,3,2,15,15067.0,1,2,0,1,0,1,0,0,0
1,2004,0,200000,1800.0,4,,6500.0,1,2,18,11111.0,0,2,0,0,1,0,0,0,1
41,2012,6,163500,200.0,0,,14200.0,2,2,10,16350.0,1,2,0,0,1,1,0,1,0
39,2013,4,133000,1798.0,2,,10000.0,3,1,9,14778.0,1,1,0,1,0,0,0,0,0
41,2013,10,131000,1400.0,2,,8500.0,3,1,9,14556.0,1,1,0,0,1,0,0,0,0
28,2006,11,368000,1300.0,0,,3650.0,3,2,16,23000.0,2,2,0,0,1,1,0,0,0
2,2006,10,180000,300.0,4,,6000.0,2,2,16,11250.0,0,2,0,0,1,0,0,0,0
34,2011,11,160000,1200.0,0,,4999.0,3,2,11,14545.0,1,2,0,0,0,1,0,0,0
23,2016,10,161024,2200.0,0,,26950.0,1,2,6,26837.0,2,2,0,0,1,0,0,0,0
13,2006,4,195000,1400.0,4,,5400.0,3,2,16,12188.0,1,2,0,1,0,0,0,0,0
11,2015,10,124000,2000.0,5,,11499.0,1,1,7,17714.0,2,1,0,0,0,0,0,0,0
11,2003,4,330000,1400.0,0,,4100.0,3,2,19,17368.0,2,2,0,0,0,0,0,0,0
6,2005,10,21548,1400.0,3,,2200.0,3,0,17,1268.0,0,2,0,0,0,0,0,0,0
41,2004,4,200000,1399.0,4,,4200.0,3,2,18,11111.0,0,2,0,0,1,0,0,0,0
23,2014,3,131000,2200.0,0,,19900.0,1,1,8,16375.0,1,1,0,0,1,1,1,0,0
39,1998,10,268000,1800.0,4,,2650.0,1,2,24,11167.0,0,2,0,1,0,0,0,0,0
13,2014,3,128200,2200.0,0,,17999.0,1,1,8,16025.0,1,1,0,1,0,1,1,0,0
42,2006,9,162000,2900.0,3,,8490.0,1,2,16,10125.0,0,2,0,0,0,1,0,0,0
41,2012,6,211856,200.0,0,,6000.0,2,2,10,21186.0,2,2,0,0,1,1,0,1,0
41,1998,4,98000,1000.0,4,,900.0,2,1,24,4083.0,0,2,0,0,1,0,0,0,0
39,2015,10,73179,2500.0,4,,14000.0,1,0,7,10454.0,0,2,0,1,0,0,0,0,0
1,2012,10,88000,3000.0,4,,14800.0,1,1,10,8800.0,0,1,0,0,1,0,0,0,0
14,2014,3,150300,2000.0,4,,13200.0,1,2,8,18788.0,2,2,0,1,0,1,1,0,0
23,1996,10,460000,2200.0,0,,1300.0,1,2,26,17692.0,2,2,0,0,1,0,0,0,0
31,2015,3,139000,1461.0,0,,12800.0,3,1,7,19857.0,2,1,0,0,0,1,1,0,0
28,2006,4,360000,1300.0,0,,2999.0,3,2,16,22500.0,2,2,0,0,1,0,0,0,0
41,2010,6,203000,2000.0,0,,8250.0,1,2,12,16917.0,1,2,0,0,1,1,0,1,0
13,1996,10,325000,1997.0,4,,2200.0,1,2,26,12500.0,1,2,0,1,0,0,0,0,0
34,2014,10,202300,1598.0,0,,13199.0,3,2,8,25288.0,2,2,0,0,0,0,0,0,0
20,2005,10,230000,4300.0,4,,10000.0,0,2,17,13529.0,1,2,0,1,0,0,0,0,0
31,2012,11,162200,1461.0,0,,5899.0,3,2,10,16220.0,1,2,0,0,0,1,0,0,0
34,2018,11,146600,1600.0,0,,12700.0,3,1,4,36650.0,2,1,0,0,0,1,0,0,0
28,2010,4,97000,1598.0,4,,7700.0,3,1,12,8083.0,0,2,0,0,1,0,0,0,0
39,2014,11,191000,1800.0,3,,9700.0,1,2,8,23875.0,2,2,0,1,0,1,0,0,0
39,2018,10,60000,2500.0,3,,20000.0,1,0,4,15000.0,1,0,0,1,0,0,0,0,0
31,2013,11,190000,1500.0,0,,8500.0,3,2,9,21111.0,2,2,0,0,0,1,0,0,0
31,2015,9,184000,1500.0,0,,10999.0,3,2,7,26286.0,2,2,0,0,0,1,0,0,0
42,2006,9,294000,2400.0,0,,8500.0,1,2,16,18375.0,2,2,0,0,0,1,0,0,0
41,2010,4,164000,1400.0,4,,7650.0,3,2,12,13667.0,1,2,0,0,1,0,0,0,0
20,2011,4,122841,1800.0,2,,11600.0,1,1,11,11167.0,0,2,0,1,0,0,0,0,0
22,2008,4,172000,1399.0,0,,4999.0,3,2,14,12286.0,1,2,0,1,0,0,0,0,0
2,2017,3,100000,2000.0,2,,37000.0,1,1,5,20000.0,2,1,0,0,1,1,1,0,0
34,2009,11,235000,1400.0,4,,6200.0,3,2,13,18077.0,2,2,0,0,0,1,0,0,0
10,2012,1,256000,1300.0,0,,4490.0,3,2,10,25600.0,2,2,0,0,0,1,0,0,0
1,2004,10,314000,3000.0,0,,5650.0,1,2,18,17444.0,2,2,0,0,1,0,0,0,0
23,2014,5,194000,1991.0,3,,10000.0,1,2,8,24250.0,2,2,0,0,1,1,0,1,0
6,2012,3,67000,1500.0,0,,7200.0,3,0,10,6700.0,0,2,0,0,0,1,1,0,0
23,2002,10,11111,3200.0,0,,5200.0,1,0,20,556.0,0,2,0,0,1,0,0,0,0
34,2016,10,180000,2000.0,0,,17450.0,1,2,6,30000.0,2,2,0,0,0,0,0,0,0
31,2017,6,135000,1462.0,0,,15850.0,3,1,5,27000.0,2,1,0,0,0,1,0,1,0
24,2015,4,84000,1600.0,4,,10900.0,3,1,7,12000.0,1,1,0,0,0,0,0,0,0
39,2002,6,280000,2000.0,0,,3150.0,1,2,20,14000.0,1,2,0,1,0,1,0,1,0
19,2001,9,230000,1900.0,3,,3500.0,1,2,21,10952.0,0,2,0,0,0,1,0,0,0
28,2011,11,200123,2000.0,0,,8200.0,1,2,11,18193.0,2,2,0,0,1,1,0,0,0
41,2000,4,264000,1400.0,4,,2500.0,3,2,22,12000.0,1,2,0,0,1,0,0,0,0
1,2018,11,101000,2000.0,0,,26000.0,1,1,4,25250.0,2,1,0,0,1,1,0,0,0
40,2008,11,92424,1600.0,3,,3399.0,3,1,14,6602.0,0,2,0,0,0,1,0,0,0
23,2007,9,230000,2999.0,0,,19500.0,1,2,15,15333.0,1,2,0,0,1,1,0,0,0
14,2013,4,122000,1385.0,4,,4800.0,3,1,9,13556.0,1,1,0,1,0,0,0,0,0
34,2007,4,335165,1986.0,0,,6750.0,1,2,15,22344.0,2,2,0,0,0,0,0,0,0
31,2017,6,175000,1462.0,0,,16000.0,3,2,5,35000.0,2,2,0,0,0,1,0,1,0
23,2010,6,220000,2200.0,0,,7500.0,1,2,12,18333.0,2,2,0,0,1,1,0,1,0
1,2009,11,148000,2995.0,4,,13000.0,1,1,13,11385.0,0,2,0,0,1,1,0,0,0
6,2011,10,230000,1200.0,3,,2800.0,3,2,11,20909.0,2,2,0,0,0,0,0,0,0
39,2011,10,192000,1400.0,0,,6800.0,3,2,11,17455.0,2,2,0,1,0,0,0,0,0
41,2005,10,257000,3000.0,0,,9000.0,1,2,17,15118.0,1,2,0,0,1,0,0,0,0
39,2007,4,72000,1000.0,4,,4400.0,2,0,15,4800.0,0,2,0,1,0,0,0,0,0
31,2012,5,240000,1500.0,0,,6800.0,3,2,10,24000.0,2,2,0,0,0,1,0,1,0
39,2006,9,205000,2700.0,3,,14800.0,1,2,16,12812.0,1,2,0,1,0,1,0,0,0
34,2017,10,176000,2000.0,0,,19450.0,1,2,5,35200.0,2,2,0,0,0,0,0,0,0
28,2006,4,164274,1300.0,0,,2999.0,3,2,16,10267.0,0,2,0,0,1,0,0,0,0
41,2008,9,179000,1400.0,4,,7200.0,3,2,14,12786.0,1,2,0,0,1,1,0,0,0
34,2002,4,230000,1400.0,4,,950.0,3,2,20,11500.0,0,2,0,0,0,0,0,0,0
2,2016,10,125000,2993.0,0,,52500.0,1,1,6,20833.0,2,1,0,0,1,0,0,0,0
32,2001,10,278000,2000.0,0,,2650.0,1,2,21,13238.0,1,2,0,0,0,0,0,0,0
10,2004,11,200000,1600.0,3,,3000.0,3,2,18,11111.0,0,2,0,0,0,1,0,0,0
6,2011,3,202176,1500.0,0,,6900.0,3,2,11,18380.0,2,2,0,0,0,1,1,0,0
34,2009,10,265000,1800.0,4,,5950.0,1,2,13,20385.0,2,2,0,0,0,0,0,0,0
41,2011,11,244000,1600.0,0,,9600.0,3,2,11,22182.0,2,2,0,0,1,1,0,0,0
34,2016,10,188000,1422.0,0,,7750.0,3,2,6,31333.0,2,2,0,0,0,0,0,0,0
27,2011,5,207000,1500.0,0,,7800.0,3,2,11,18818.0,2,2,0,1,0,1,0,1,0
11,2018,10,33339,2000.0,5,,20800.0,1,0,4,8335.0,0,0,0,0,0,0,0,0,0
11,2017,11,160000,1500.0,0,,7200.0,3,2,5,32000.0,2,2,0,0,0,1,0,0,0
23,2008,10,230000,1800.0,3,,7700.0,1,2,14,16429.0,1,2,0,0,1,0,0,0,0
23,2000,10,303000,2000.0,3,,3800.0,1,2,22,13773.0,1,2,0,0,1,0,0,0,0
6,2012,4,111896,1200.0,4,,3499.0,3,1,10,11190.0,0,1,0,0,0,0,0,0,0
39,2012,11,165000,1800.0,2,,9200.0,1,2,10,16500.0,1,2,0,1,0,1,0,0,0
39,2015,11,169265,1800.0,2,,12650.0,1,2,7,24181.0,2,2,0,1,0,1,0,0,0
14,2007,4,172316,1400.0,4,,2800.0,3,2,15,11488.0,0,2,0,1,0,0,0,0,0
42,2016,4,184500,1500.0,4,,15499.0,3,2,6,30750.0,2,2,0,0,0,0,0,0,0
23,2013,3,122000,3500.0,0,,34000.0,0,1,9,13556.0,1,1,0,0,1,1,1,0,0
23,2017,10,127000,2000.0,4,,21990.0,1,1,5,25400.0,2,1,0,0,1,0,0,0,0
2,2007,10,193000,1988.0,4,,7600.0,1,2,15,12867.0,1,2,0,0,1,0,0,0,0
1,1996,10,256000,1800.0,4,,2300.0,1,2,26,9846.0,0,2,0,0,1,0,0,0,0
42,2013,11,162000,2400.0,5,,15000.0,1,2,9,18000.0,2,2,0,0,0,1,0,0,0
41,2019,4,26000,1400.0,4,,12990.0,3,0,3,8667.0,0,0,0,0,1,0,0,0,0
39,2007,1,220000,1600.0,4,,6500.0,3,2,15,14667.0,1,2,0,1,0,1,0,0,0
14,2012,9,199000,2000.0,0,,11800.0,1,2,10,19900.0,2,2,0,1,0,1,0,0,0
34,2014,10,216000,1600.0,0,,10700.0,3,2,8,27000.0,2,2,0,0,0,0,0,0,0
41,2013,10,188000,1400.0,2,,8800.0,3,2,9,20889.0,2,2,0,0,1,0,0,0,0
34,2012,11,212700,1200.0,0,,5450.0,3,2,10,21270.0,2,2,0,0,0,1,0,0,0
28,2005,11,270000,1800.0,4,,3500.0,1,2,17,15882.0,1,2,0,0,1,1,0,0,0
41,2013,10,60000,2000.0,4,,12700.0,1,0,9,6667.0,0,2,0,0,1,0,0,0,0
20,2005,9,178000,2989.0,3,,9800.0,1,2,17,10471.0,0,2,0,1,0,1,0,0,0
3,2011,3,90000,2200.0,0,,13300.0,1,1,11,8182.0,0,2,0,0,0,1,1,0,0
39,2014,10,143000,2000.0,0,,11700.0,1,1,8,17875.0,2,1,0,1,0,0,0,0,0
23,2017,9,47000,3000.0,4,,54000.0,1,0,5,9400.0,0,0,0,0,1,1,0,0,0
23,2008,10,230000,1800.0,3,,7800.0,1,2,14,16429.0,1,2,0,0,1,0,0,0,0
43,2007,10,194777,2000.0,4,,5000.0,1,2,15,12985.0,1,2,0,0,0,0,0,0,0
34,2008,11,200000,1900.0,0,,5000.0,1,2,14,14286.0,1,2,0,0,0,1,0,0,0
39,2016,4,144000,1800.0,2,,12300.0,1,1,6,24000.0,2,1,0,1,0,0,0,0,0
42,1995,4,5000,2400.0,0,,1700.0,1,0,27,185.0,0,2,0,0,0,0,0,0,0
23,2002,10,256000,2700.0,0,,5500.0,1,2,20,12800.0,1,2,0,0,1,0,0,0,0
2,2005,9,193000,3000.0,0,,11850.0,1,2,17,11353.0,0,2,0,0,1,1,0,0,0
28,2006,4,250000,1300.0,0,,4500.0,3,2,16,15625.0,1,2,0,0,1,0,0,0,0
41,2015,10,173000,1400.0,4,,8600.0,3,2,7,24714.0,2,2,0,0,1,0,0,0,0
2,2015,9,185000,2999.0,0,,34000.0,1,2,7,26429.0,2,2,0,0,1,1,0,0,0
39,2006,9,220000,2700.0,3,,13500.0,1,2,16,13750.0,1,2,0,1,0,1,0,0,0
27,2018,4,95000,900.0,4,,10500.0,2,1,4,23750.0,2,1,0,1,0,0,0,0,0
14,2011,3,169000,2200.0,0,,13990.0,1,2,11,15364.0,1,2,0,1,0,1,1,0,0
2,2012,10,200000,2000.0,4,,11500.0,1,2,10,20000.0,2,2,0,0,1,0,0,0,0
18,2014,10,60000,2000.0,3,,9900.0,1,0,8,7500.0,0,2,0,0,0,0,0,0,0
41,2009,6,276555,1595.0,4,,9500.0,3,2,13,21273.0,2,2,0,0,1,1,0,1,0
28,2005,11,227000,1600.0,3,,4650.0,3,2,17,13353.0,1,2,0,0,1,1,0,0,0
25,2003,3,230000,1800.0,3,,4900.0,1,2,19,12105.0,1,2,0,1,0,1,1,0,0
18,2010,11,150000,1400.0,4,,6000.0,3,1,12,12500.0,1,2,0,0,0,1,0,0,0
31,2004,11,139000,1500.0,0,,3700.0,3,1,18,7722.0,0,2,0,0,0,1,0,0,0
23,2012,10,206000,2200.0,0,,14399.0,1,2,10,20600.0,2,2,0,0,1,0,0,0,0
23,2013,9,77000,2500.0,0,,27900.0,1,1,9,8556.0,0,1,0,0,1,1,0,0,0
31,2014,11,139200,1490.0,0,,7200.0,3,1,8,17400.0,2,1,0,0,0,1,0,0,0
23,2017,10,40000,2000.0,4,,16999.0,1,0,5,8000.0,0,0,0,0,1,0,0,0,0
27,2016,3,185000,1500.0,0,,13000.0,3,2,6,30833.0,2,2,0,1,0,1,1,0,0
41,2015,4,157000,1400.0,5,,13500.0,3,2,7,22429.0,2,2,0,0,1,0,0,0,0
1,2011,11,1234,2000.0,4,,9500.0,1,0,11,112.0,0,2,0,0,1,1,0,0,0
31,2013,9,145000,1200.0,4,,8800.0,3,1,9,16111.0,1,1,0,0,0,1,0,0,0
39,2013,11,177800,1400.0,0,,8500.0,3,2,9,19756.0,2,2,0,1,0,1,0,0,0
29,2006,6,247000,2200.0,0,,2200.0,1,2,16,15438.0,1,2,0,0,0,1,0,1,0
2,2013,10,165000,3000.0,0,,26800.0,1,2,9,18333.0,2,2,0,0,1,0,0,0,0
25,2004,8,300000,2500.0,0,,8000.0,1,2,18,16667.0,1,2,0,1,0,0,0,0,1
39,2017,10,95000,1800.0,5,,17999.0,1,1,5,19000.0,2,1,0,1,0,0,0,0,0
37,2000,10,222530,1600.0,4,,3800.0,3,2,22,10115.0,0,2,0,1,0,0,0,0,0
41,2005,10,270000,2000.0,4,,5700.0,1,2,17,15882.0,1,2,0,0,1,0,0,0,0
11,2012,11,167000,1000.0,4,,4999.0,2,2,10,16700.0,1,2,0,0,0,1,0,0,0
23,1995,10,345000,1800.0,3,,2200.0,1,2,27,12778.0,1,2,0,0,1,0,0,0,0
41,2014,4,212600,1400.0,0,,6850.0,3,2,8,26575.0,2,2,0,0,1,0,0,0,0
27,2013,3,140000,1500.0,0,,8500.0,3,1,9,15556.0,1,1,0,1,0,1,1,0,0
28,2015,4,220000,2000.0,4,,9990.0,1,2,7,31429.0,2,2,0,0,1,0,0,0,0
23,2012,5,237000,2200.0,0,,10490.0,1,2,10,23700.0,2,2,0,0,1,1,0,1,0
31,2016,11,153000,1500.0,0,,9200.0,3,2,6,25500.0,2,2,0,0,0,1,0,0,0
24,2004,2,320000,1400.0,0,,3800.0,3,2,18,17778.0,2,2,0,0,0,0,0,0,0
28,2012,6,188000,2000.0,0,,4500.0,1,2,10,18800.0,2,2,0,0,1,1,0,1,0
6,2015,4,215000,1500.0,0,,4850.0,3,2,7,30714.0,2,2,0,0,0,0,0,0,0
11,2006,6,218400,2000.0,0,,7000.0,1,2,16,13650.0,1,2,0,0,0,1,0,1,0
31,2005,11,256983,1500.0,0,,3150.0,3,2,17,15117.0,1,2,0,0,0,1,0,0,0
41,2011,9,213548,2000.0,0,,17250.0,1,2,11,19413.0,2,2,0,0,1,1,0,0,0
14,2017,9,130212,2000.0,0,,17499.0,1,1,5,26042.0,2,1,0,1,0,1,0,0,0
6,2014,3,148000,1500.0,0,,7900.0,3,1,8,18500.0,2,1,0,0,0,1,1,0,0
6,2013,6,180000,1500.0,0,,3000.0,3,2,9,20000.0,2,2,0,0,0,1,0,1,0
2,2014,3,107000,2998.0,0,,37900.0,1,1,8,13375.0,1,1,0,0,1,1,1,0,0
38,2017,3,30100,1400.0,4,,15500.0,3,0,5,6020.0,0,0,0,1,0,1,1,0,0
20,2012,4,230000,1800.0,4,,10299.0,1,2,10,23000.0,2,2,0,1,0,0,0,0,0
11,2001,6,280000,1900.0,0,,1900.0,1,2,21,13333.0,1,2,0,0,0,1,0,1,0
25,2007,11,229000,2400.0,3,,5600.0,1,2,15,15267.0,1,2,0,1,0,1,0,0,0
41,2010,4,74000,1400.0,4,,6500.0,3,0,12,6167.0,0,2,0,0,1,0,0,0,0
34,2007,11,170000,1200.0,4,,3450.0,3,2,15,11333.0,0,2,0,0,0,1,0,0,0
1,1994,10,266000,2000.0,4,,1700.0,1,2,28,9500.0,0,2,0,0,1,0,0,0,0
41,2016,10,1360,1800.0,4,,11000.0,1,0,6,227.0,0,2,0,0,1,0,0,0,0
41,2019,4,4000,1399.0,4,,15000.0,3,0,3,1333.0,0,0,0,0,1,0,0,0,0
41,2005,5,400000,1900.0,0,,4500.0,1,2,17,23529.0,2,2,0,0,1,1,0,1,0
2,2018,10,28942,2000.0,4,,27999.0,1,0,4,7236.0,0,0,0,0,1,0,0,0,0
2,2016,3,162000,2000.0,5,,29999.0,1,2,6,27000.0,2,2,0,0,1,1,1,0,0
11,2015,7,112000,4950.0,4,,24500.0,0,1,7,16000.0,1,1,0,0,0,1,1,1,0
23,2016,9,95000,1991.0,4,,37000.0,1,1,6,15833.0,1,1,0,0,1,1,0,0,0
41,2005,11,278000,1400.0,4,,2850.0,3,2,17,16353.0,1,2,0,0,1,1,0,0,0
2,1994,10,550000,1800.0,4,,3000.0,1,2,28,19643.0,2,2,0,0,1,0,0,0,0
6,2010,11,173000,1200.0,4,,3200.0,3,2,12,14417.0,1,2,0,0,0,1,0,0,0
41,2002,6,270000,2500.0,0,,3990.0,1,2,20,13500.0,1,2,0,0,1,1,0,1,0
39,2010,4,190000,1800.0,2,,8500.0,1,2,12,15833.0,1,2,0,1,0,0,0,0,0
41,2019,10,33000,2000.0,4,,18900.0,1,0,3,11000.0,0,0,0,0,1,0,0,0,0
44,2015,10,88000,2000.0,4,,16950.0,1,1,7,12571.0,1,1,0,0,0,0,0,0,0
29,2013,6,174600,1400.0,4,,5650.0,3,2,9,19400.0,2,2,0,0,0,1,0,1,0
18,2008,4,130000,1200.0,4,,4700.0,3,1,14,9286.0,0,2,0,0,0,0,0,0,0
41,1996,10,250000,1400.0,4,,1299.0,3,2,26,9615.0,0,2,0,0,1,0,0,0,0
31,2008,4,180000,1500.0,0,,4900.0,3,2,14,12857.0,1,2,0,0,0,0,0,0,0
6,2009,5,264714,1400.0,3,,3700.0,3,2,13,20363.0,2,2,0,0,0,1,0,1,0
11,2015,10,125000,2000.0,4,,12499.0,1,1,7,17857.0,2,1,0,0,0,0,0,0,0
34,2015,10,196231,1400.0,0,,7650.0,3,2,7,28033.0,2,2,0,0,0,0,0,0,0
41,1995,4,11111,1600.0,4,,800.0,3,0,27,412.0,0,2,0,0,1,0,0,0,0
6,2005,10,125488,1400.0,3,,2200.0,3,1,17,7382.0,0,2,0,0,0,0,0,0,0
34,2018,10,72000,2000.0,4,,26500.0,1,0,4,18000.0,2,0,0,0,0,0,0,0,0
31,2011,11,242337,1500.0,0,,5650.0,3,2,11,22031.0,2,2,0,0,0,1,0,0,0
32,2002,10,296852,1600.0,3,,2500.0,3,2,20,14843.0,1,2,0,0,0,0,0,0,0
28,2015,10,76500,1600.0,4,,12999.0,3,1,7,10929.0,0,1,0,0,1,0,0,0,0
39,2007,6,169000,2200.0,0,,4300.0,1,2,15,11267.0,0,2,0,1,0,1,0,1,0
25,2018,3,111500,2000.0,5,,19900.0,1,1,4,27875.0,2,1,0,1,0,1,1,0,0
34,2005,11,180000,2000.0,4,,5300.0,1,2,17,10588.0,0,2,0,0,0,1,0,0,0
42,2010,10,178000,1999.0,4,,9490.0,1,2,12,14833.0,1,2,0,0,0,0,0,0,0
31,2016,6,170000,1500.0,0,,10500.0,3,2,6,28333.0,2,2,0,0,0,1,0,1,0
23,2001,4,287141,1400.0,4,,2099.0,3,2,21,13673.0,1,2,0,0,1,0,0,0,0
27,1987,11,256987,1700.0,0,,650.0,3,2,35,7342.0,0,2,0,1,0,1,0,0,0
23,2013,3,182000,2200.0,0,,16999.0,1,2,9,20222.0,2,2,0,0,1,1,1,0,0
20,2011,4,167000,1800.0,2,,10250.0,1,2,11,15182.0,1,2,0,1,0,0,0,0,0
28,2015,11,162000,1400.0,4,,7200.0,3,2,7,23143.0,2,2,0,0,1,1,0,0,0
23,2002,10,257000,2200.0,0,,4700.0,1,2,20,12850.0,1,2,0,0,1,0,0,0,0
31,2016,11,83872,1500.0,0,,7950.0,3,1,6,13979.0,1,1,0,0,0,1,0,0,0
41,2011,6,181000,1600.0,0,,10800.0,3,2,11,16455.0,1,2,0,0,1,1,0,1,0
30,2005,9,260000,4500.0,4,,7600.0,0,2,17,15294.0,1,2,0,0,1,1,0,0,0
2,2011,10,210710,200.0,0,,16450.0,2,2,11,19155.0,2,2,0,0,1,0,0,0,0
23,2010,4,178000,1500.0,4,,5400.0,3,2,12,14833.0,1,2,0,0,1,0,0,0,0
29,2006,10,111111,2000.0,4,,3100.0,1,1,16,6944.0,0,2,0,0,0,0,0,0,0
11,2016,11,190000,1500.0,0,,7500.0,3,2,6,31667.0,2,2,0,0,0,1,0,0,0
42,2011,10,182431,1596.0,4,,10500.0,3,2,11,16585.0,1,2,0,0,0,0,0,0,0
23,2009,10,160000,1600.0,3,,7900.0,3,2,13,12308.0,1,2,0,0,1,0,0,0,0
20,2012,10,79118,2400.0,2,,16100.0,1,1,10,7912.0,0,1,0,1,0,0,0,0,0
1,2010,2,178545,2000.0,4,,9799.0,1,2,12,14879.0,1,2,0,0,1,0,0,0,0
2,2018,10,45000,2000.0,5,,19500.0,1,0,4,11250.0,0,0,0,0,1,0,0,0,0
31,2016,3,136000,1500.0,0,,12500.0,3,1,6,22667.0,2,1,0,0,0,1,1,0,0
34,2015,11,195000,2000.0,0,,15300.0,1,2,7,27857.0,2,2,0,0,0,1,0,0,0
34,2014,10,181000,2000.0,0,,14800.0,1,2,8,22625.0,2,2,0,0,0,0,0,0,0
39,2013,10,72000,1987.0,4,,14000.0,1,0,9,8000.0,0,2,0,1,0,0,0,0,0
23,2008,5,266000,2200.0,0,,8490.0,1,2,14,19000.0,2,2,0,0,1,1,0,1,0
3,2005,4,224000,1600.0,4,,2550.0,3,2,17,13176.0,1,2,0,0,0,0,0,0,0
41,2001,10,290000,1600.0,4,,2990.0,3,2,21,13810.0,1,2,0,0,1,0,0,0,0
13,2014,3,169200,2200.0,0,,17250.0,1,2,8,21150.0,2,2,0,1,0,1,1,0,0
14,2006,3,278000,2200.0,0,,7850.0,1,2,16,17375.0,2,2,0,1,0,1,1,0,0
34,2011,11,162000,1200.0,0,,4950.0,3,2,11,14727.0,1,2,0,0,0,1,0,0,0
13,2008,10,170000,1330.0,2,,5750.0,3,2,14,12143.0,1,2,0,1,0,0,0,0,0
23,2000,4,230000,1600.0,4,,2199.0,3,2,22,10455.0,0,2,0,0,1,0,0,0,0
2,2006,10,210000,3000.0,0,,2500.0,1,2,16,13125.0,1,2,0,0,1,0,0,0,0
28,2012,11,189000,1300.0,0,,6000.0,3,2,10,18900.0,2,2,0,0,1,1,0,0,0
39,2015,11,104000,1800.0,2,,10000.0,1,1,7,14857.0,1,1,0,1,0,1,0,0,0
39,2008,4,259000,1500.0,2,,6000.0,3,2,14,18500.0,2,2,0,1,0,0,0,0,0
22,2001,4,270000,1800.0,4,,2700.0,1,2,21,12857.0,1,2,0,1,0,0,0,0,0
34,2017,11,92500,1400.0,0,,7700.0,3,1,5,18500.0,2,1,0,0,0,1,0,0,0
28,2006,6,186713,1800.0,4,,5200.0,1,2,16,11670.0,0,2,0,0,1,1,0,1,0
28,2006,6,60000,1800.0,3,,4900.0,1,0,16,3750.0,0,2,0,0,1,1,0,1,0
2,2008,10,212000,2000.0,4,,6690.0,1,2,14,15143.0,1,2,0,0,1,0,0,0,0
14,2007,4,175000,1500.0,0,,3900.0,3,2,15,11667.0,0,2,0,1,0,0,0,0,0
34,2015,10,196000,2000.0,0,,15690.0,1,2,7,28000.0,2,2,0,0,0,0,0,0,0
6,2012,11,179000,1500.0,0,,6900.0,3,2,10,17900.0,2,2,0,0,0,1,0,0,0
41,2012,10,183000,1400.0,3,,10200.0,3,2,10,18300.0,2,2,0,0,1,0,0,0,0
2,2006,10,243000,2500.0,4,,7990.0,1,2,16,15188.0,1,2,0,0,1,0,0,0,0
31,2015,11,162000,1500.0,0,,8790.0,3,2,7,23143.0,2,2,0,0,0,1,0,0,0
34,2016,4,200000,1400.0,4,,9000.0,3,2,6,33333.0,2,2,0,0,0,0,0,0,0
30,2016,9,155000,3000.0,5,,48000.0,1,2,6,25833.0,2,2,0,0,1,1,0,0,0
3,2011,11,72000,1400.0,4,,5500.0,3,0,11,6545.0,0,2,0,0,0,1,0,0,0
31,2002,10,270000,1400.0,3,,2450.0,3,2,20,13500.0,1,2,0,0,0,0,0,0,0
41,2012,6,250000,1600.0,0,,7000.0,3,2,10,25000.0,2,2,0,0,1,1,0,1,0
39,2008,10,178000,2000.0,4,,7190.0,1,2,14,12714.0,1,2,0,1,0,0,0,0,0
28,2017,11,97000,1600.0,0,,10990.0,3,1,5,19400.0,2,1,0,0,1,1,0,0,0
27,2016,3,199000,1500.0,0,,14400.0,3,2,6,33167.0,2,2,0,1,0,1,1,0,0
13,2011,10,188000,1300.0,2,,6700.0,3,2,11,17091.0,1,2,0,1,0,0,0,0,0
1,2010,10,158000,2000.0,4,,9990.0,1,2,12,13167.0,1,2,0,0,1,0,0,0,0
41,2009,11,283000,1400.0,3,,5990.0,3,2,13,21769.0,2,2,0,0,1,1,0,0,0
5,2014,4,161000,2000.0,2,,11700.0,1,2,8,20125.0,2,2,0,0,0,0,0,0,0
41,2009,3,112000,2000.0,4,,8999.0,1,1,13,8615.0,0,2,0,0,1,1,1,0,0
2,2008,10,191000,3000.0,4,,8490.0,1,2,14,13643.0,1,2,0,0,1,0,0,0,0
27,2017,3,133000,1500.0,0,,13500.0,3,1,5,26600.0,2,1,0,1,0,1,1,0,0
33,2004,4,197000,1900.0,0,,6800.0,1,2,18,10944.0,0,2,0,0,0,0,0,0,0
